id,created_at,organization_id,organizationpillar_id,status,period,points,grade,activityDate,hoursSpent,submissionReleaseDate,completedDate,description,title,user_id,document_id,relatedFiles,verificationFiles,academicprogram_id,approvedPoints,feedback_id,datePerformed,activitySubmitted,activityApproved
783,1733433925097,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.13,0,"[""2024-09-30"",null]",2,,,"Danced to different routines with my peers","Dance day",df3f61b0-8bd5-4c8c-a59a-d303aaba90d0,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/lgTBPOTWBp92ODWVFb3-0g-0gpk\/wsB2sw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/lgTBPOTWBp92ODWVFb3-0g-0gpk\/wsB2sw..\/1785878.pdf""}]",,130,0.13,[[]],2024-09-30,,
784,1733434017905,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.13,0,"[""2024-10-02"",null]",2,,,"Competed with a group to see who would make the best haunted houses with the best story.","Haunted house competition",df3f61b0-8bd5-4c8c-a59a-d303aaba90d0,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/qGlEuLcHnzu-x0fQQunmESXPWdM\/yaMCrg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/qGlEuLcHnzu-x0fQQunmESXPWdM\/yaMCrg..\/1785878.pdf""}]",,130,0.13,[[]],2024-10-02,,
785,1733434453258,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.13,0,"[""2024-10-09"",null]",2,,,"learned learned self defense with haack","self defense",df3f61b0-8bd5-4c8c-a59a-d303aaba90d0,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/cMPqkPdr4ZDv7awSILCoZDRi7Cc\/D7VB_g..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/cMPqkPdr4ZDv7awSILCoZDRi7Cc\/D7VB_g..\/1785878.pdf""}]",,130,0.13,[[]],2024-10-09,,
786,1733434632419,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.26,0,"[""2024-10-10"",null]",4,,,"did basketball drills","laker clinic",df3f61b0-8bd5-4c8c-a59a-d303aaba90d0,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/W06EziChIpZhcgMhuTxX1-YDyW8\/TuZXtw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/W06EziChIpZhcgMhuTxX1-YDyW8\/TuZXtw..\/1785878.pdf""}]",,130,0.26,[[]],2024-10-10,,
787,1733434727164,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.19,0,"[""2024-10-14"",null]",3,,,"learned about the wildlife in the marina on a boat tour","marina boat tour",df3f61b0-8bd5-4c8c-a59a-d303aaba90d0,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/-RgzW-hYczzNELoyjfH4D3a8jt4\/uazjzw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/-RgzW-hYczzNELoyjfH4D3a8jt4\/uazjzw..\/1785878.pdf""}]",,130,0.19,[[]],2024-10-14,,
788,1733444660118,b7d0dc33-c7dc-4f68-b21b-e6613463f000,479e824b-31a0-49c0-b770-2b218c03e7e1,Accepted,1,0.58,0,"[""2024-11-16"",null]",10,,,"we made Christmas bags for a hospital","keystone retreat",b75688c0-705d-4495-bc5c-34b5e28efb9b,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/Q5rS-bi2-rqz-q7r7bBCNvFJ-nU\/gQ2RiA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/Q5rS-bi2-rqz-q7r7bBCNvFJ-nU\/gQ2RiA..\/1785878.pdf""}]",,131,0.58,"[{""id"":660,""field_0"":""Toven approved!"",""field_0_name"":""feedback"",""field_0_type"":""text"",""field_0_list"":false,""field_1"":660,""field_1_name"":""id"",""field_1_type"":""int"",""field_1_list"":false}]",2024-11-16,,
789,1733444906681,b7d0dc33-c7dc-4f68-b21b-e6613463f000,b6ed8fc3-ee34-437a-8e1f-c6cfe11d7492,Accepted,1,0.97,0,"[""2024-09-12"",null]",24,,,"it was trip to the grand canyon","school volunteering trip",b75688c0-705d-4495-bc5c-34b5e28efb9b,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/rtrXW4k_aTHYhsAflKn74uFlGVo\/2psFNg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/rtrXW4k_aTHYhsAflKn74uFlGVo\/2psFNg..\/1785878.pdf""}]",,131,0.97,[[]],2024-09-12,,
790,1733457074804,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.13,0,"[""2024-09-30""]",2,,,"halloween dance just dance/ ghost busters and Micheal Jackson","dance day",f623348f-0bc0-40c0-b069-437abb85ac3b,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/eyj9ce0H4C3IhWQ9L6eM0GLnplM\/uHTavA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/eyj9ce0H4C3IhWQ9L6eM0GLnplM\/uHTavA..\/1785878.pdf""}]",,130,0.13,[[]],2024-09-30,,
791,1733457169001,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.13,0,"[""2024-11-06""]",2,,,something,"wise meeting",f623348f-0bc0-40c0-b069-437abb85ac3b,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/dA0fNe8VUM6hWa89oqeV8YiBZVs\/dYU5gw..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/dA0fNe8VUM6hWa89oqeV8YiBZVs\/dYU5gw..\/1785878.pdf""}]",,130,0.13,[[]],2024-11-06,,
792,1733457466968,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.13,0,"[""2024-11-13"",null]",2,,,"stretching/push ups/ flamigos",yoga,f623348f-0bc0-40c0-b069-437abb85ac3b,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/8GbbmDyS4b0ein-NHH3ek84ktb8\/a2BP6w..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/8GbbmDyS4b0ein-NHH3ek84ktb8\/a2BP6w..\/1785878.pdf""}]",,130,0.13,[[]],2024-11-13,,
793,1733457611703,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.13,0,"[""2024-11-18"",null]",2,,,"full body workout",workout,f623348f-0bc0-40c0-b069-437abb85ac3b,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/vx0sXQRvVSh6GFVmn8FGG9qwUOM\/SkATxg..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/vx0sXQRvVSh6GFVmn8FGG9qwUOM\/SkATxg..\/1785878.pdf""}]",,130,0.13,[[]],2024-11-18,,
794,1733457724471,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.13,0,"[""2024-11-20"",null]",2,,,"have a fun and freindly anual thanksgiving","thanksgiving dinner",f623348f-0bc0-40c0-b069-437abb85ac3b,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/5NKMvqrYMALUJqmvPX2v9440dvc\/qZGcLA..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/5NKMvqrYMALUJqmvPX2v9440dvc\/qZGcLA..\/1785878.pdf""}]",,130,0.13,[[]],2024-11-20,,
795,1733457796195,e59a34ed-3c77-4cfd-a6fb-b94cf744c1e5,de8dfe8e-da73-4c85-91a1-8dee7e304ab1,Accepted,1,0.13,0,"[""2024-12-02"",null]",2,,,"learn about the good social media","guest speaker",f623348f-0bc0-40c0-b069-437abb85ac3b,0,"[{""access"":""public"",""path"":""\/vault\/AL2geKri\/wSXVootvFQB1vaemkfCWJv7yR8Y\/ZQOP0w..\/1785878.pdf"",""name"":""1785878.pdf"",""type"":""pdf"",""size"":56510,""mime"":""application\/pdf"",""meta"":{""validated"":false},""url"":""https:\/\/xhhj-j4qm-cxda.n7c.xano.io\/vault\/AL2geKri\/wSXVootvFQB1vaemkfCWJv7yR8Y\/ZQOP0w..\/1785878.pdf""}]",,130,0.13,[[]],2024-12-02,,
